address_hex;address_dec;group;float_no;value_little
'00007800';30720;1;88;-0.0032713930122554302215576172
'00007800';30720;1;89;-0.0023055518977344036102294922
'00007800';30720;1;90;-0.0011860182275995612144470215
'00007800';30720;1;91;-0.0000077369040809571743011475
'00007800';30720;1;92;-0.0006560722249560058116912842
'00007800';30720;1;93;-0.0033969760406762361526489258
'00007800';30720;1;94;-0.0060938247479498386383056641
'00007800';30720;1;95;-0.0064438059926033020019531250
'00007800';30720;1;96;-0.0046247337013483047485351562
'00007800';30720;1;97;-0.0016117369523271918296813965
'00007800';30720;1;98;0.0016536874463781714439392090
'00007800';30720;1;99;0.0023811710998415946960449219
'00007800';30720;1;100;0.0008783570374362170696258545
'00007800';30720;1;101;-0.0016675754450261592864990234
'00007800';30720;1;102;-0.0045553790405392646789550781
'00007800';30720;1;103;-0.0060350410640239715576171875
'00007800';30720;1;104;-0.0065744337625801563262939453
'00007800';30720;1;105;-0.0059555461630225181579589844
'00007800';30720;1;106;-0.0043304320424795150756835938
'00007800';30720;1;107;-0.0029718866571784019470214844
'00007800';30720;1;108;-0.0009979684837162494659423828
'00007800';30720;1;109;0.0016529446002095937728881836
'00007800';30720;1;110;0.0039997897110879421234130859
'00007800';30720;1;111;0.0052490006200969219207763672
'00007800';30720;1;112;0.0046018385328352451324462891
'00007800';30720;1;113;0.0025247200392186641693115234
'00007800';30720;1;114;-0.0002690034161787480115890503
'00007800';30720;1;115;-0.0021234678570181131362915039
'00007800';30720;1;116;-0.0018907751655206084251403809
'00007800';30720;1;117;-0.0009309354354627430438995361
'00007800';30720;1;118;-0.0001597893278812989592552185
'00007800';30720;1;119;-0.0002978534612338989973068237
'00007800';30720;1;120;-0.0010690727503970265388488770
'00007800';30720;1;121;-0.0014681325992569327354431152
'00007800';30720;1;122;-0.0007832130067981779575347900
'00007800';30720;1;123;0.0016369759105145931243896484
'00007800';30720;1;124;0.0040721427649259567260742188
'00007800';30720;1;125;0.0050412104465067386627197266
'00007800';30720;1;126;0.0041494164615869522094726562
'00007800';30720;1;127;0.0015767620643600821495056152
'00007800';30720;1;128;-0.0010271251667290925979614258
'00007800';30720;1;129;-0.0029472324531525373458862305
'00007800';30720;1;130;-0.0036561957094818353652954102
'00007800';30720;1;131;-0.0035277747083455324172973633
'00007800';30720;1;132;-0.0040309084579348564147949219
'00007800';30720;1;133;-0.0046788477338850498199462891
'00007800';30720;1;134;-0.0053564948029816150665283203
'00007800';30720;1;135;-0.0054242839105427265167236328
'00007800';30720;1;136;-0.0034730096813291311264038086
'00007800';30720;1;137;-0.0010796476854011416435241699
'00007800';30720;1;138;0.0003495468408800661563873291
'00007800';30720;1;139;0.0000995109221548773348331451
'00007800';30720;1;140;-0.0020909414160996675491333008
'00007800';30720;1;141;-0.0049771848134696483612060547
'00007800';30720;1;142;-0.0073933908715844154357910156
'00007800';30720;1;143;-0.0080580599606037139892578125
'00007800';30720;1;144;-0.0071411170065402984619140625
'00007800';30720;1;145;-0.0056062345393002033233642578
'00007800';30720;1;146;-0.0038668992929160594940185547
'00007800';30720;1;147;-0.0026509130839258432388305664
'00007800';30720;1;148;-0.0018636489985510706901550293
'00007800';30720;1;149;-0.0014479088131338357925415039
'00007800';30720;1;150;-0.0012775392970070242881774902
'00007800';30720;1;151;-0.0012513919500634074211120605
'00007800';30720;1;152;-0.0021995857823640108108520508
'00007800';30720;1;153;-0.0038795284926891326904296875
'00007800';30720;1;154;-0.0058405054733157157897949219
'00007800';30720;1;155;-0.0072819655761122703552246094
'00007800';30720;1;156;-0.0070770848542451858520507812
'00007800';30720;1;157;-0.0054037403315305709838867188
'00007800';30720;1;158;-0.0026982629206031560897827148
'00007800';30720;1;159;-0.0000550377590116113424301147
'00007800';30720;1;160;0.0014994920929893851280212402
'00007800';30720;1;161;0.0019323127344250679016113281
'00007800';30720;1;162;0.0010928463889285922050476074
'00007800';30720;1;163;-0.0001890057756099849939346313
'00007800';30720;1;164;-0.0014015228953212499618530273
'00007800';30720;1;165;-0.0027752546593546867370605469
'00007800';30720;1;166;-0.0035843555815517902374267578
'00007800';30720;1;167;-0.0039368597790598869323730469
'00007800';30720;1;168;-0.0036350437439978122711181641
'00007800';30720;1;169;-0.0024286271072924137115478516
'00007800';30720;1;170;-0.0009641677024774253368377686
'00007800';30720;1;171;0.0007093684398569166660308838
'00007800';30720;1;172;0.0017581718275323510169982910
'00007800';30720;1;173;0.0017748509999364614486694336
'00007800';30720;1;174;0.0011328874388709664344787598
'00007800';30720;1;175;0.0003293213085271418094635010
'00007800';30720;1;176;0.0001812346017686650156974792
'00007800';30720;1;177;0.0004242826253175735473632812
'00007800';30720;1;178;0.0009014719980768859386444092
'00007800';30720;1;179;0.0010860139736905694007873535
'00007800';30720;1;180;0.0004375374119263142347335815
'00007800';30720;1;181;-0.0003956137225031852722167969
'00007800';30720;1;182;-0.0012262004893273115158081055
'00007800';30720;1;183;-0.0015662283403798937797546387
'00007800';30720;1;184;-0.0014132958604022860527038574
'00007800';30720;1;185;-0.0013305421452969312667846680
'00007800';30720;1;186;-0.0012383685680106282234191895
'00007800';30720;1;187;-0.0014407442649826407432556152
'00007800';30720;1;188;-0.0015456101391464471817016602
'00007800';30720;1;189;-0.0011641501914709806442260742
'00007800';30720;1;190;-0.0004963095998391509056091309
'00007800';30720;1;191;0.0006430039647966623306274414
'00007800';30720;1;192;0.0014324648072943091392517090
'00007C00';31744;1;1;0.0013006180524826049804687500
'00007C00';31744;1;2;0.0005079877446405589580535889
'00007C00';31744;1;3;-0.0006833540392108261585235596
'00007C00';31744;1;4;-0.0014108306495472788810729980
'00007C00';31744;1;5;-0.0017689603846520185470581055
'00007C00';31744;1;6;-0.0019523542141541838645935059
'00007C00';31744;1;7;-0.0019346707267686724662780762
'00007C00';31744;1;8;-0.0022395865526050329208374023
'00007C00';31744;1;9;-0.0024239842314273118972778320
'00007C00';31744;1;10;-0.0022744610905647277832031250
'00007C00';31744;1;11;-0.0017607378540560603141784668
'00007C00';31744;1;12;-0.0009788334136828780174255371
'00007C00';31744;1;13;-0.0004606376169249415397644043
'00007C00';31744;1;14;-0.0001737589482218027114868164
'00007C00';31744;1;15;-0.0005004811100661754608154297
'00007C00';31744;1;16;-0.0012170142726972699165344238
'00007C00';31744;1;17;-0.0018309060251340270042419434
'00007C00';31744;1;18;-0.0023643393069505691528320312
'00007C00';31744;1;19;-0.0024462258443236351013183594
'00007C00';31744;1;20;-0.0025379750877618789672851562
'00007C00';31744;1;21;-0.0027940133586525917053222656
'00007C00';31744;1;22;-0.0028918830212205648422241211
'00007C00';31744;1;23;-0.0029083073604851961135864258
'00007C00';31744;1;24;-0.0023152709472924470901489258
'00007C00';31744;1;25;-0.0014433698961511254310607910
'00007C00';31744;1;26;-0.0008395372424274682998657227
'00007C00';31744;1;27;-0.0004615011857822537422180176
'00007C00';31744;1;28;-0.0007496349280700087547302246
'00007C00';31744;1;29;-0.0013680317206308245658874512
'00007C00';31744;1;30;-0.0019525535171851515769958496
'00007C00';31744;1;31;-0.0023655018303543329238891602
'00007C00';31744;1;32;-0.0023480893578380346298217773
'00007C00';31744;1;33;-0.0023424441460520029067993164
'00007C00';31744;1;34;-0.0022471891716122627258300781
'00007C00';31744;1;35;-0.0020125082228332757949829102
'00007C00';31744;1;36;-0.0017092248890548944473266602
'00007C00';31744;1;37;-0.0010089316638186573982238770
'00007C00';31744;1;38;-0.0001014885929180309176445007
'00007C00';31744;1;39;0.0008196330163627862930297852
'00007C00';31744;1;40;0.0011145271128043532371520996
'00007C00';31744;1;41;0.0004977683420293033123016357
'00007C00';31744;1;42;-0.0005459798267111182212829590
'00007C00';31744;1;43;-0.0017357923788949847221374512
'00007C00';31744;1;44;-0.0022362659219652414321899414
'00007C00';31744;1;45;-0.0018898079870268702507019043
'00007C00';31744;1;46;-0.0011344311060383915901184082
'00007C00';31744;1;47;-0.0003039429720956832170486450
'00007C00';31744;1;48;0.0000315761535603087395429611
'00007C00';31744;1;49;0.0001666711905272677540779114
'00007C00';31744;1;50;0.0002121181169059127569198608
'00007C00';31744;1;51;0.0002654664858710020780563354
'00007C00';31744;1;52;0.0006414717645384371280670166
'00007C00';31744;1;53;0.0007401201874017715454101562
'00007C00';31744;1;54;0.0005333865992724895477294922
'00007C00';31744;1;55;0.0000668717329972423613071442
'00007C00';31744;1;56;-0.0006691838498227298259735107
'00007C00';31744;1;57;-0.0009526243084110319614410400
'00007C00';31744;1;58;-0.0006750366301275789737701416
'00007C00';31744;1;59;0.0001668777404120191931724548
'00007C00';31744;1;60;0.0010306810727342963218688965
'00007C00';31744;1;61;0.0011533774668350815773010254
'00007C00';31744;1;62;0.0007846899097785353660583496
'00007C00';31744;1;63;0.0000730611864128150045871735
'00007C00';31744;1;64;-0.0005752909928560256958007812
'00007C00';31744;1;65;-0.0008437797077931463718414307
'00007C00';31744;1;66;-0.0009117709705606102943420410
'00007C00';31744;1;67;-0.0008590326178818941116333008
'00007C00';31744;1;68;-0.0009984521893784403800964355
'00007C00';31744;1;69;-0.0010723767336457967758178711
'00007C00';31744;1;70;-0.0009065515478141605854034424
'00007C00';31744;1;71;-0.0006102583720348775386810303
'00007C00';31744;1;72;-0.0000537636224180459976196289
'00007C00';31744;1;73;0.0002741685020737349987030029
'00007C00';31744;1;74;0.0002185240882681682705879211
'00007C00';31744;1;75;-0.0002461183175910264253616333
'00007C00';31744;1;76;-0.0010552693856880068778991699
'00007C00';31744;1;77;-0.0014928609598428010940551758
'00007C00';31744;1;78;-0.0014960482949391007423400879
'00007C00';31744;1;79;-0.0011257693404331803321838379
'00007C00';31744;1;80;-0.0005933796637691557407379150
'00007C00';31744;1;81;-0.0004945125547237694263458252
'00007C00';31744;1;82;-0.0006242588278837502002716064
'00007C00';31744;1;83;-0.0008423120598308742046356201
'00007C00';31744;1;84;-0.0009635409223847091197967529
'00007C00';31744;1;85;-0.0008039538515731692314147949
'00007C00';31744;1;86;-0.0006490633240900933742523193
'00007C00';31744;1;87;-0.0005079105612821877002716064
'00007C00';31744;1;88;-0.0006116321310400962829589844
'00007C00';31744;1;89;-0.0008944788132794201374053955
'00007C00';31744;1;90;-0.0009989776881411671638488770
'00007C00';31744;1;91;-0.0009147879318334162235260010
'00007C00';31744;1;92;-0.0005675569409504532814025879
'00007C00';31744;1;93;-0.0001771356910467147827148438
'00007C00';31744;1;94;0.0000911679162527434527873993
'00007C00';31744;1;95;0.0001249199995072558522224426
'00007C00';31744;1;96;-0.0001415608712704852223396301
'00007C00';31744;1;97;-0.0003483842301648110151290894
'00007C00';31744;1;98;-0.0004158030205871909856796265
'00007C00';31744;1;99;-0.0003348759200889617204666138
'00007C00';31744;1;100;-0.0001748684881022199988365173
'00007C00';31744;1;101;-0.0001601223775651305913925171
'00007C00';31744;1;102;-0.0002292717254022136330604553
'00007C00';31744;1;103;-0.0003434086393099278211593628
'00007C00';31744;1;104;-0.0003609358973335474729537964
'00007C00';31744;1;105;-0.0002135819522663950920104980
'00007C00';31744;1;106;-0.0000577815444557927548885345
'00007C00';31744;1;107;0.0000880576699273660778999329
'00007C00';31744;1;108;0.0001258009870070964097976685
'00007C00';31744;1;109;0.0000418395175074692815542221
'00007C00';31744;1;110;-0.0000372201684513129293918610
'00007C00';31744;1;111;-0.0001007791724987328052520752
'00007C00';31744;1;112;-0.0000958801902015693485736847
'00007C00';31744;1;113;-0.0000510678837599698454141617
'00007C00';31744;1;114;-0.0000305395697068888694047928
'00007C00';31744;1;115;-0.0000301871186820790171623230
'00007C00';31744;1;116;-0.0000674686525599099695682526
'00007C00';31744;1;117;-0.0000856491169543005526065826
'00007C00';31744;1;118;-0.0000590895760979037731885910
'00007C00';31744;1;119;-0.0000171568226505769416689873
'00007C00';31744;1;120;0.0000187175810424378141760826
'00007C00';31744;1;121;0.0000264867558144032955169678
'00007C00';31744;1;122;0.0000176111789187416434288025
'00007C00';31744;1;123;0.0000033957871892198454588652
'00007C00';31744;1;124;-0.0000051727038226090371608734
'00007C00';31744;1;125;-0.0000045953383960295468568802
'00007C00';31744;1;126;-0.0000024178855255740927532315
'00007C00';31744;1;127;-0.0000006278077648858015891165
'00007C00';31744;1;128;-0.0000001097012685136178333778
'00007C00';31744;1;129;-0.0000000000086331905166381340
'00007C00';31744;1;130;-0.0000000020242834075645532721
'00007C00';31744;1;131;-0.0000000116204752487192308763
'00007C00';31744;1;132;0.0000000439591261169880453963
'00007C00';31744;1;133;-0.0000000991472433042872580700
'00007C00';31744;1;134;0.0000001402838591957333846949
'00007C00';31744;1;135;0.0000009055197551788296550512
'00007C00';31744;1;136;-0.0000006037676030246075242758
'00007C00';31744;1;137;0.0000030370681542990496382117
'00007C00';31744;1;138;-0.0000004458293005882296711206
'00007C00';31744;1;139;-0.0000004493628011914552189410
'00007C00';31744;1;140;0.0000060731767916877288371325
'00007C00';31744;1;141;-0.0000064918244788714218884706
'00007C00';31744;1;142;0.0000097489819381735287606716
'00007C00';31744;1;143;-0.0000095447821877314709126949
'00007C00';31744;1;144;0.0000123711924970848485827446
'00007C00';31744;1;145;-0.0000109094771687523461878300
'00007C00';31744;1;146;-0.0000526472940691746771335602
'00007C00';31744;1;147;0.0000057513020692567806690931
'00007C00';31744;1;148;-0.0004689191118814051151275635
'00007C00';31744;1;149;-0.0006163412472233176231384277
'00007C00';31744;1;150;-0.0008191745728254318237304688
'00007C00';31744;1;151;-0.0016513599548488855361938477
'00007C00';31744;1;152;-0.0008107484900392591953277588
'00007C00';31744;1;153;-0.0006108426605351269245147705
'00007C00';31744;1;154;-0.0020853029564023017883300781
'00007C00';31744;1;155;-0.0012254191096872091293334961
'00007C00';31744;1;156;0.0003666978154797106981277466
'00007C00';31744;1;157;-0.0017055670032277703285217285
'00007C00';31744;1;158;-0.0022581736557185649871826172
'00007C00';31744;1;159;0.0011345081729814410209655762
'00007C00';31744;1;160;-0.0007772239623591303825378418
'00007C00';31744;1;161;-0.0017561641288921236991882324
'00007C00';31744;1;162;0.0011849065776914358139038086
'00007C00';31744;1;163;-0.0005484743742272257804870605
'00007C00';31744;1;164;0.0000908415386220440268516541
'00007C00';31744;1;165;-0.0006690865266136825084686279
'00007C00';31744;1;166;-0.0042759710922837257385253906
'00007C00';31744;1;167;-0.0008068067836575210094451904
'00007C00';31744;1;168;-0.0016156513011083006858825684
